Day,Sitecode,Tidestation,Tidetime,Survey.time,Species,Estimated.total,Estimated.pups,Count.total,Count.pups,CountAM,Photo,Photoroll,Photo_number,Counttype,Countquality,Remarks,EstimatedAM,Tide.ht..ft.,GR.AER,Count.nonpup,Polygon,Region,Stock
9/7/1993,10.08,NA,NA,11:51:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,10.07,NA,NA,11:51:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,10.07,NA,NA,11:51:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,10.05,NA,NA,11:51:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,10.06,NA,NA,12:02:00,PV,300,0,316,51,NA,NA,NA,'3:18-25'+,NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,8.03,NA,NA,10:00:00,PV,0,0,6,0,NA,NA,NA,'1:22-23',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,8.04,NA,NA,10:10:00,PV,0,0,5,0,NA,NA,NA,'1:24-end',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,8.06,NA,NA,10:21:00,PV,0,0,3,0,NA,NA,NA,'2:12-13',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,8.06,NA,NA,10:21:00,PV,0,0,1,0,NA,NA,NA,'2:14-16',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,8.08,NA,NA,10:38:00,PV,0,0,8,0,NA,NA,NA,'2:23-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,10.12,NA,NA,11:15:00,PV,0,0,6,0,NA,NA,NA,'2:28-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,10.09,NA,NA,11:30:00,PV,0,0,2,0,NA,NA,NA,'3:7-8',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,10.09,NA,NA,11:30:00,PV,0,0,1,0,NA,NA,NA,'3:12-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/7/1993,10.09,NA,NA,11:30:00,PV,0,0,3,0,NA,NA,NA,'3:16-17',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.12,NA,NA,9:45:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.12,NA,NA,9:45:00,PV,35,1,42,5,NA,NA,NA,'1:26-28',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.03,NA,NA,10:00:00,PV,60,0,52,1,NA,NA,NA,'1:29-32',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.03,NA,NA,10:00:00,PV,30,2,0,0,NA,NA,NA,'1:33-36',NA,NA,'Too far away to count',NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.03,NA,NA,10:00:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.03,NA,NA,10:00:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.04,NA,NA,10:10:00,PV,275,0,165,18,NA,NA,NA,'2:1-12',NA,NA,'5 groups',NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.05,NA,NA,10:20:00,PV,205,23,140,19,NA,NA,NA,'2:13-23',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8,NA,NA,10:26:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,'+On float',NA,NA,NA,NA,NA,NA,NA
9/8/1993,8,NA,NA,10:26:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.08,NA,NA,10:54:00,PV,30,5,23,4,NA,NA,NA,'3:1-4',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.08,NA,NA,10:54:00,PV,15,4,7,1,NA,NA,NA,'3:5-6',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.14,NA,NA,11:00:00,PV,10,0,17,0,NA,NA,NA,'3:7-8',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.14,NA,NA,11:00:00,PV,5,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.14,NA,NA,11:03:00,PV,20,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10,NA,NA,11:03:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.11,NA,NA,11:13:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.13,NA,NA,11:23:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.12,NA,NA,11:28:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+'Near booms',NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.09,NA,NA,11:40:00,PV,130,13,240,18,NA,NA,NA,'3:9-25',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.09,NA,NA,11:40:00,PV,7,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.09,NA,NA,11:47:00,PV,245,43,0,0,NA,NA,NA,'3:26-end+',NA,NA,'No slides found for Woodard Bay South',NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.06,NA,NA,12:08:00,PV,50,0,77,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.06,NA,NA,12:08:00,PV,400,0,223,32,NA,NA,NA,'4:1-21',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.05,NA,NA,10:20:00,PV,0,0,2,0,NA,NA,NA,'2:13-23',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.06,NA,NA,10:30:00,PV,0,0,13,0,NA,NA,NA,'2:24-28',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,8.08,NA,NA,10:54:00,PV,0,0,4,0,NA,NA,NA,'3:1-4',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/8/1993,10.09,NA,NA,11:40:00,PV,0,0,3,0,NA,NA,NA,'3:9-25',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.05,NA,NA,9:40:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,'B+oat on shoals',NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.07,NA,NA,9:42:00,PV,50,5,45,2,NA,NA,NA,'2:8-9',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.07,NA,NA,9:42:00,PV,5,1,0,0,NA,NA,NA,'NP',NA,NA,'R+eef not exposed',NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.08,NA,NA,10:50:00,PV,9,3,8,3,NA,NA,NA,'2:10-11',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.08,NA,NA,10:50:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.09,NA,NA,10:50:00,PV,160,15,212,24,NA,NA,NA,'2:12-23',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.09,NA,NA,10:10:00,PV,98,13,75,11,NA,NA,NA,'2:24-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.12,NA,NA,10:24:00,PV,35,1,32,1,NA,NA,NA,'2:34-37',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.06,NA,NA,10:45:00,PV,590,78,488,71,NA,NA,NA,'3:1-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.09,NA,NA,10:50:00,PV,0,0,3,0,NA,NA,NA,'2:12-23',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.09,NA,NA,10:10:00,PV,0,0,1,0,NA,NA,NA,'2:24-33',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/14/1993,10.06,NA,NA,10:45:00,PV,0,0,9,0,NA,NA,NA,'3:1-15',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.06,NA,NA,10:40:00,PV,590,77,603,103,NA,NA,NA,'1:16-36'+,NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.06,NA,NA,10:40:00,PV,12,5,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.05,NA,NA,10:50:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.05,NA,NA,10:50:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,'+On shoal',NA,NA,NA,NA,NA,NA,NA
9/15/1993,10,NA,NA,10:55:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.07,NA,NA,11:00:00,PV,75,6,87,11,NA,NA,NA,'NP',NA,NA,'N+o slides',NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.08,NA,NA,11:25:00,PV,20,3,12,2,NA,NA,NA,'2:1-3',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.08,NA,NA,11:25:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.08,NA,NA,11:25:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.99,NA,NA,11:30:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,'+On way to Johnson Point',NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.09,NA,NA,11:34:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.09,NA,NA,11:34:00,PV,162,13,267,27,NA,NA,NA,'2:4-12',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.09,NA,NA,11:34:00,PV,9,7,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.09,NA,NA,11:34:00,PV,7,2,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.09,NA,NA,11:45:00,PV,59,5,53,8,NA,NA,NA,'2:13-16',NA,NA,'30 spooked into water before photo',NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.12,NA,NA,11:50:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.12,NA,NA,11:50:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.12,NA,NA,11:55:00,PV,60,5,67,7,NA,NA,NA,'2:17-18',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.13,NA,NA,12:00:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.11,NA,NA,12:05:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.99,NA,NA,12:13:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.14,NA,NA,12:20:00,PV,70,4,83,4,NA,NA,NA,'2:19-22',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.06,NA,NA,10:40:00,PV,0,0,9,0,NA,NA,NA,'1:16-36',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.08,NA,NA,11:25:00,PV,0,0,2,0,NA,NA,NA,'2:1-3',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.09,NA,NA,11:34:00,PV,0,0,6,0,NA,NA,NA,'2:4-12',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/15/1993,10.14,NA,NA,12:20:00,PV,0,0,1,0,NA,NA,NA,'2:19-22',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,3.18,NA,NA,8:27:00,PV,75,0,56,1,NA,NA,NA,'1:1-3',NA,NA,'+Most adults molted',NA,NA,NA,NA,NA,NA,NA
9/19/1993,3.02,NA,NA,8:31:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.12,NA,NA,8:39:00,PV,300,0,328,25,NA,NA,NA,'1:4-8',NA,NA,'Most adults molted',NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.13,NA,NA,8:42:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.13,NA,NA,8:42:00,PV,14,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.11,NA,NA,8:49:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.1,NA,NA,8:50:00,PV,500,0,417,2,NA,NA,NA,'1:9-18',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.1,NA,NA,8:50:00,PV,40,0,21,0,NA,NA,NA,'1:19-21',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.1,NA,NA,8:50:00,PV,300,0,294,11,NA,NA,NA,'1:22-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.1,NA,NA,8:50:00,PV,70,0,56,2,NA,NA,NA,'1:28-30',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.09,NA,NA,8:55:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.07,NA,NA,9:00:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.07,NA,NA,9:00:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.06,NA,NA,9:06:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.01,NA,NA,9:13:00,PV,12,0,11,0,NA,NA,NA,'1:31',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,1.02,NA,NA,9:26:00,PV,25,0,21,0,NA,NA,NA,'2:8-11',NA,NA,+'Blurry pictures',NA,NA,NA,NA,NA,NA,NA
9/19/1993,1.04,NA,NA,9:31:00,PV,400,0,540,6,NA,NA,NA,'2:12-16',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,1.05,NA,NA,9:39:00,PV,16,0,15,0,NA,NA,NA,'2:17-20',NA,NA,'2 PV not in photo',NA,NA,NA,NA,NA,NA,NA
9/19/1993,1.05,NA,NA,9:39:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,1.07,NA,NA,9:51:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,10.06,NA,NA,10:41:00,PV,250,20,149,25,NA,NA,NA,'2:21-23',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,10.06,NA,NA,10:41:00,PV,100,15,60,8,NA,NA,NA,'2:24-26',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,10.06,NA,NA,10:41:00,PV,50,5,32,2,NA,NA,NA,'2:27-29',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,10.07,NA,NA,10:44:00,PV,4,0,7,0,NA,NA,NA,'2:30-31',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,10.07,NA,NA,10:44:00,PV,8,0,0,0,NA,NA,NA,'2:30-31',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.12,NA,NA,8:39:00,PV,0,0,1,0,NA,NA,NA,'1:4-8',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.1,NA,NA,8:50:00,PV,0,0,32,0,NA,NA,NA,'1:9-18',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,2.1,NA,NA,8:50:00,PV,0,0,2,0,NA,NA,NA,'1:19-21',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,1.05,NA,NA,9:39:00,PV,0,0,1,0,NA,NA,NA,'2:17-20',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,10.06,NA,NA,10:41:00,PV,0,0,52,0,NA,NA,NA,'2:21-23',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,10.06,NA,NA,10:41:00,PV,0,0,2,0,NA,NA,NA,'2:24-26',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/19/1993,10.06,NA,NA,10:41:00,PV,0,0,3,0,NA,NA,NA,'2:27-29',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.04,NA,NA,9:47:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.09,NA,NA,9:54:00,PV,200,0,146,5,NA,NA,NA,'1:32-end',NA,NA,'8 spooked into water',NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.06,NA,NA,10:00:00,PV,1000,0,1179,13,NA,NA,NA,'2:1-13',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.12,NA,NA,10:04:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.11,NA,NA,10:04:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.15,NA,NA,10:06:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.16,NA,NA,10:10:00,PV,100,0,87,1,NA,NA,NA,'2:21-30',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.16,NA,NA,10:10:00,PV,25,0,26,0,NA,NA,NA,'2:21-30',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.15,NA,NA,10:06:00,PV,3,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.16,NA,NA,10:06:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.21,NA,NA,10:17:00,PV,60,0,50,0,NA,NA,NA,'2:31-34',NA,NA,'1 spooked into water',NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.2,NA,NA,10:20:00,PV,10,0,0,0,NA,NA,NA,'NP',NA,NA,+'3 gill net boats North Bay',NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.18,NA,NA,10:25:00,PV,120,0,105,0,NA,NA,NA,'2:35-end',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.02,NA,NA,10:35:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.01,NA,NA,10:36:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.12,NA,NA,10:42:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,'3 boats by entrance shoals',NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.1,NA,NA,10:49:00,PV,50,0,40,1,NA,NA,NA,'3:1-2',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.1,NA,NA,10:49:00,PV,150,0,169,2,NA,NA,NA,'3:3-8',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.1,NA,NA,10:49:00,PV,30,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.1,NA,NA,10:49:00,PV,50,0,47,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.1,NA,NA,10:49:00,PV,50,2,61,2,NA,NA,NA,'3:9-12',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.11,NA,NA,10:56:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.09,NA,NA,11:00:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.13,NA,NA,11:00:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.07,NA,NA,11:04:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.07,NA,NA,11:04:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.06,NA,NA,11:07:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.06,NA,NA,11:07:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.01,NA,NA,11:14:00,PV,0,0,0,0,NA,NA,NA,'NP',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,1.02,NA,NA,11:22:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,1.04,NA,NA,11:31:00,PV,20,0,20,2,NA,NA,NA,'3:20',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,1.04,NA,NA,11:36:00,PV,600,0,694,11,NA,NA,NA,'3:21-24',NA,NA,'PV half in water',NA,NA,NA,NA,NA,NA,NA
9/20/1993,1.04,NA,NA,11:36:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,10.07,NA,NA,13:10:00,PV,50,9,64,9,NA,NA,NA,'3:25-27',NA,NA,'1 adult with orange streamer.  164 350 present.',NA,NA,NA,NA,NA,NA,NA
9/20/1993,10.07,NA,NA,13:10:00,PV,2,1,0,0,NA,NA,NA,'NP',NA,NA,'+Shoals submerged',NA,NA,NA,NA,NA,NA,NA
9/20/1993,10.06,NA,NA,13:15:00,PV,400,60,338,34,NA,NA,NA,'3:28-end'+,NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,10.06,NA,NA,13:15:00,PV,200,30,170,28,NA,NA,NA,'4:1-6',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.09,NA,NA,9:54:00,PV,0,0,1,0,NA,NA,NA,'1:32-end',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.06,NA,NA,10:00:00,PV,0,0,12,0,NA,NA,NA,'2:1-13',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.16,NA,NA,10:10:00,PV,0,0,2,0,NA,NA,NA,'2:21-30',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,3.21,NA,NA,10:17:00,PV,0,0,1,0,NA,NA,NA,'2:31-34',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.1,NA,NA,10:49:00,PV,0,0,7,0,NA,NA,NA,'3:1-2',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,2.1,NA,NA,10:49:00,PV,0,0,10,0,NA,NA,NA,'3:9-12',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,1.04,NA,NA,11:36:00,PV,0,0,8,0,NA,NA,NA,'3:21-24',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,10.07,NA,NA,13:10:00,PV,0,0,8,0,NA,NA,NA,'3:25-27',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,10.06,NA,NA,13:15:00,PV,0,0,4,0,NA,NA,NA,'3:28-end',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
9/20/1993,10.06,NA,NA,13:15:00,PV,0,0,2,0,NA,NA,NA,'4:1-6',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
6/25/1993,10.09,NA,NA,12:18:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,'+ South.',NA,NA,NA,NA,NA,NA,NA
6/25/1993,10.09,NA,NA,12:18:00,PV,1,0,0,0,NA,NA,NA,'NP',NA,NA,'+ North.',NA,NA,NA,NA,NA,NA,NA
6/25/1993,10.09,NA,NA,12:18:00,PV,2,0,0,0,NA,NA,NA,'NP',NA,NA,'+ North. End of survey.',NA,NA,NA,NA,NA,NA,NA
7/30/1993,5.22,NA,NA,10:19:00,PV,17,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
7/30/1993,5.21,NA,NA,10:21:00,PV,7,1,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
7/30/1993,5.17,NA,NA,10:37:00,PV,17,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
7/30/1993,5.17,NA,NA,10:37:00,PV,5,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
7/30/1993,5.17,NA,NA,10:39:00,PV,6,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
7/30/1993,5.17,NA,NA,10:39:00,PV,80,0,56,3,NA,NA,NA,'1:17-25',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
7/30/1993,5.17,NA,NA,10:41:00,PV,17,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
7/30/1993,5.05,NA,NA,10:59:00,PV,4,0,0,0,NA,NA,NA,'NP',NA,NA,+-0-,NA,NA,NA,NA,NA,NA,NA
9/21/1993,3.1,NA,NA,10:15:00,PV,2000,0,1328,0,NA,NA,NA,'1:1-12',NA,NA,-0-,NA,NA,NA,NA,NA,NA,NA
